,Ind_ID,Gender,Car_owner,Property_owner,Children,Annual_income,Type_income,Education,Marital_status,Housing_type,Age,Employed_since,Type_occupation,Family_members,label
1237,5058271,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,54.0,12.0,Low-skill Laborers,2,0
1238,5047929,M,Y,N,0,292500.0,Working,Secondary,Not married,House / apartment,38.0,4.0,Drivers,1,0
1239,5054228,F,N,N,2,180000.0,Working,Secondary,Married,House / apartment,32.0,0.0,Managers,4,0
1240,5023527,F,N,Y,0,274500.0,Commercial associate,Secondary,Married,House / apartment,56.0,19.0,High skill tech staff,2,0
1241,5088433,F,N,Y,0,225000.0,Working,Secondary,Not married,House / apartment,49.0,5.0,Core staff,1,0
1242,5009567,M,Y,N,0,180000.0,Working,Secondary,Married,House / apartment,42.0,9.0,Laborers,2,0
1243,5148915,M,Y,N,2,225000.0,Commercial associate,Secondary,Married,House / apartment,40.0,11.0,Other,4,0
1244,5053646,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,56.0,5.0,Managers,2,0
1245,5035546,F,N,Y,0,126000.0,Pensioner,Secondary,Widow,House / apartment,67.0,0.0,Other,1,0
1246,5118472,M,N,N,0,180000.0,Working,Secondary,Married,House / apartment,27.0,5.0,Drivers,2,0
1247,5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,31.0,12.0,Cleaning staff,4,0
1248,5065808,F,N,N,1,76500.0,Working,Higher education,Married,House / apartment,44.0,2.0,Sales staff,3,0
1249,5091771,M,N,Y,0,247500.0,Working,Secondary,Married,House / apartment,48.0,6.0,Laborers,2,0
1250,5010010,F,N,Y,1,112500.0,State servant,Incomplete higher,Civil marriage,House / apartment,30.0,10.0,Secretaries,3,0
1251,5148573,F,N,Y,0,81000.0,Pensioner,Secondary,Married,House / apartment,57.0,0.0,Other,2,0
1252,5096729,M,Y,N,0,135000.0,Commercial associate,Secondary,Married,House / apartment,30.0,6.0,Laborers,2,0
1253,5092021,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,36.0,2.0,Core staff,2,0
1254,5046083,F,Y,Y,0,99000.0,Working,Secondary,Married,House / apartment,58.0,6.0,Other,2,0
1255,5096085,F,N,N,0,67500.0,Working,Secondary,Married,Municipal apartment,50.0,31.0,Cooking staff,2,0
1256,5092147,M,Y,Y,0,191399.33,Working,Secondary,Not married,House / apartment,28.0,1.0,Other,1,0
1257,5142953,M,N,N,1,202500.0,Working,Secondary,Separated,House / apartment,23.0,2.0,Laborers,2,0
1258,5061135,F,N,Y,2,58500.0,Working,Higher education,Married,House / apartment,39.0,16.0,Core staff,4,0
1259,5010172,F,N,Y,0,135000.0,Commercial associate,Secondary,Married,House / apartment,58.0,1.0,Laborers,2,0
1260,5068523,F,N,Y,0,135000.0,Working,Secondary,Not married,House / apartment,34.0,1.0,Laborers,1,0
1261,5087756,F,N,N,0,180000.0,Working,Secondary,Married,House / apartment,42.0,7.0,Sales staff,2,0
1262,5132845,F,N,Y,0,112500.0,State servant,Secondary,Married,House / apartment,48.0,10.0,Medicine staff,2,0
1263,5116046,F,Y,Y,0,144000.0,Working,Secondary,Married,House / apartment,37.0,6.0,Core staff,2,0
1264,5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,59.0,2.0,Managers,2,0
1265,5062106,M,Y,Y,0,135000.0,Commercial associate,Secondary,Married,House / apartment,52.0,10.0,Managers,2,0
1266,5052806,F,N,Y,0,81000.0,Working,Secondary,Not married,House / apartment,53.0,7.0,Other,1,0
1267,5095952,F,N,N,2,193500.0,Working,Higher education,Married,With parents,41.0,21.0,Other,4,0
1268,5022458,M,Y,Y,1,144000.0,Working,Secondary,Married,House / apartment,24.0,3.0,Drivers,3,0
1269,5149647,F,N,Y,0,292500.0,Pensioner,Secondary,Not married,House / apartment,62.0,0.0,Other,1,0
1270,5114438,F,N,Y,1,157500.0,Working,Secondary,Married,House / apartment,47.0,3.0,Sales staff,3,0
1271,5112737,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,8.0,Drivers,2,0
1272,5024038,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,42.0,2.0,Sales staff,2,0
1273,5139846,M,Y,Y,0,202500.0,Commercial associate,Secondary,Married,Rented apartment,29.0,7.0,Other,2,0
1274,5140019,F,Y,Y,1,180000.0,Commercial associate,Secondary,Not married,House / apartment,31.0,4.0,Private service staff,2,0
1275,5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,33.0,11.0,Accountants,2,0
1276,5062525,F,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,37.0,6.0,Sales staff,3,0
1277,5118118,M,N,N,1,270000.0,Commercial associate,Secondary,Married,House / apartment,37.0,15.0,Drivers,3,0
1278,5044669,F,N,Y,0,76500.0,Pensioner,Secondary,Married,House / apartment,44.0,0.0,Other,2,0
1279,5054384,M,Y,N,0,292500.0,Commercial associate,Higher education,Not married,House / apartment,38.0,10.0,Laborers,1,0
1280,5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,32.0,13.0,Managers,3,0
1281,5097105,F,N,Y,0,193500.0,Working,Secondary,Married,House / apartment,58.0,31.0,Other,2,0
1282,5023706,F,N,Y,0,180000.0,Working,Secondary,Married,House / apartment,49.0,15.0,Laborers,2,0
1283,5046183,F,N,Y,2,115200.0,Commercial associate,Secondary,Married,House / apartment,41.0,2.0,Laborers,4,0
1284,5142930,F,Y,N,0,56250.0,Pensioner,Secondary,Married,House / apartment,58.0,0.0,Other,2,0
1285,5145920,M,Y,Y,1,180000.0,Commercial associate,Higher education,Married,House / apartment,41.0,4.0,Other,3,0
1286,5069028,F,N,Y,0,157500.0,Commercial associate,Secondary,Married,House / apartment,45.0,4.0,Sales staff,2,0
1287,5010498,M,Y,Y,1,202500.0,Working,Secondary,Married,House / apartment,28.0,1.0,Other,3,0
1288,5091564,F,Y,Y,1,135000.0,Working,Secondary,Married,House / apartment,41.0,5.0,Sales staff,3,0
1289,5149887,F,N,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,44.0,16.0,Managers,2,0
1290,5052952,F,N,Y,0,157500.0,Pensioner,Secondary,Widow,House / apartment,67.0,0.0,Other,1,0
1291,5116801,M,N,Y,1,225000.0,Working,Secondary,Married,House / apartment,45.0,5.0,Drivers,3,0
1292,5089556,F,Y,N,0,191399.33,Working,Incomplete higher,Not married,House / apartment,31.0,8.0,Managers,1,0
1293,5091639,M,Y,Y,0,202500.0,Working,Secondary,Not married,House / apartment,50.0,8.0,Other,1,0
1294,5116817,M,N,Y,0,85500.0,State servant,Secondary,Separated,Co-op apartment,45.0,24.0,Core staff,1,0
1295,5036936,F,N,Y,0,157500.0,Pensioner,Secondary,Separated,House / apartment,61.0,0.0,Other,1,0
1296,5022930,F,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,25.0,1.0,Laborers,2,0
1297,5148732,F,N,Y,1,157500.0,Working,Secondary,Separated,Municipal apartment,37.0,2.0,Sales staff,2,0
1298,5023877,F,N,Y,0,360000.0,Pensioner,Higher education,Married,House / apartment,63.0,0.0,Other,2,0
1299,5061139,F,Y,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,59.0,0.0,Other,2,0
1300,5010435,F,N,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,59.0,0.0,Other,2,0
1301,5090310,M,Y,Y,0,135000.0,Pensioner,Secondary,Married,House / apartment,67.0,0.0,Other,2,0
1302,5026539,F,N,Y,0,112500.0,Working,Secondary,Not married,House / apartment,43.0,4.0,High skill tech staff,1,0
1303,5048478,M,Y,N,0,225000.0,Working,Secondary,Not married,House / apartment,25.0,1.0,Core staff,1,0
1304,5052762,M,Y,Y,0,225000.0,Commercial associate,Higher education,Not married,House / apartment,32.0,3.0,Other,1,0
1305,5067767,F,N,Y,0,202500.0,State servant,Secondary,Not married,House / apartment,64.0,15.0,Medicine staff,1,0
1306,5056179,F,N,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,26.0,1.0,Other,2,0
1307,5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,30.0,4.0,High skill tech staff,4,0
1308,5053980,F,Y,N,0,108000.0,Working,Secondary,Married,With parents,34.0,9.0,Other,2,0
1309,5092349,F,N,Y,0,225000.0,Working,Secondary,Widow,House / apartment,53.0,6.0,Sales staff,1,0
1310,5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary,Married,House / apartment,42.0,3.0,Laborers,2,0
1311,5088687,M,N,Y,1,135000.0,Working,Secondary,Married,House / apartment,51.0,4.0,Laborers,3,0
1312,5105466,F,N,Y,0,112500.0,Pensioner,Secondary,Married,House / apartment,58.0,0.0,Other,2,0
1313,5089117,F,Y,N,0,90000.0,Working,Higher education,Not married,House / apartment,44.0,15.0,Core staff,1,0
1314,5117497,M,N,Y,0,90000.0,Commercial associate,Secondary,Civil marriage,House / apartment,45.0,2.0,Low-skill Laborers,2,0
1315,5112599,F,N,Y,0,103500.0,Working,Secondary,Married,House / apartment,62.0,35.0,Managers,2,0
1316,5126121,F,Y,N,0,72000.0,Working,Secondary,Married,House / apartment,42.0,1.0,Medicine staff,2,0
1317,5125710,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,45.0,2.0,High skill tech staff,2,0
1318,5148972,M,Y,Y,0,495000.0,Working,Secondary,Not married,Rented apartment,39.0,15.0,Cooking staff,1,0
1319,5117233,M,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,38.0,20.0,Laborers,2,0
1320,5142733,M,N,N,1,360000.0,Working,Higher education,Married,House / apartment,30.0,1.0,Managers,3,0
1321,5089736,F,Y,N,0,135000.0,Working,Secondary,Married,House / apartment,52.0,19.0,Cleaning staff,2,0
1322,5021214,M,Y,Y,1,225000.0,State servant,Higher education,Married,House / apartment,35.0,6.0,Core staff,3,0
1323,5044809,F,N,Y,0,135000.0,Working,Higher education,Not married,House / apartment,25.0,3.0,Managers,1,0
1324,5037088,F,N,Y,0,81000.0,Pensioner,Secondary,Married,House / apartment,59.0,0.0,Other,2,0
1325,5068712,F,Y,Y,0,90000.0,Working,Secondary,Married,House / apartment,37.0,15.0,Laborers,2,0
1326,5142153,M,Y,Y,0,450000.0,Working,Secondary,Not married,House / apartment,44.0,10.0,High skill tech staff,1,0
1327,5146045,F,N,Y,0,360000.0,Commercial associate,Secondary,Not married,House / apartment,51.0,7.0,Accountants,1,0
1328,5142529,M,N,Y,0,225000.0,State servant,Higher education,Married,House / apartment,25.0,0.0,Other,2,0
1329,5091630,F,N,Y,0,202500.0,Working,Secondary,Married,House / apartment,53.0,17.0,High skill tech staff,2,0
1330,5023089,F,N,N,0,202500.0,Working,Secondary,Separated,House / apartment,46.0,11.0,Laborers,1,0
1331,5142698,F,Y,N,0,95850.0,Commercial associate,Secondary,Married,House / apartment,52.0,18.0,Laborers,2,0
1332,5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,26.0,2.0,Core staff,2,0
1333,5149799,F,N,Y,0,126000.0,Commercial associate,Secondary,Civil marriage,Municipal apartment,29.0,6.0,Laborers,2,0
1334,5036219,F,N,Y,0,99000.0,Working,Secondary,Married,House / apartment,43.0,2.0,Sales staff,2,0
1335,5061246,F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,25.0,5.0,Other,2,0
1336,5135851,F,N,Y,1,180000.0,Commercial associate,Secondary,Married,House / apartment,44.0,17.0,Laborers,3,0
1337,5009663,M,N,N,0,225000.0,Working,Higher education,Not married,House / apartment,28.0,5.0,Other,1,0
1338,5146002,M,Y,Y,0,225000.0,Working,Secondary,Not married,House / apartment,28.0,1.0,Managers,1,0
1339,5125203,F,N,Y,0,202500.0,Working,Incomplete higher,Not married,House / apartment,51.0,20.0,Core staff,1,0
1340,5148525,F,N,Y,0,180000.0,Pensioner,Secondary,Married,House / apartment,64.0,0.0,Other,2,0
1341,5148748,F,Y,Y,1,135000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,31.0,2.0,Other,3,0
1342,5024582,F,Y,Y,2,315000.0,State servant,Secondary,Married,House / apartment,34.0,3.0,Managers,4,0
1343,5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,42.0,2.0,Other,3,0
1344,5010874,F,N,Y,0,45000.0,Pensioner,Secondary,Married,House / apartment,57.0,0.0,Other,2,0
1345,5099948,F,Y,N,0,185400.0,Commercial associate,Secondary,Married,House / apartment,40.0,9.0,Laborers,2,0
1346,5096415,F,N,N,0,76500.0,Working,Secondary,Married,House / apartment,46.0,0.0,Other,2,0
1347,5096609,F,Y,N,1,225000.0,Working,Higher education,Civil marriage,House / apartment,37.0,3.0,Core staff,3,0
1348,5148669,M,Y,Y,1,810000.0,Commercial associate,Incomplete higher,Civil marriage,Office apartment,49.0,9.0,Security staff,3,0
1349,5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,28.0,1.0,Core staff,2,0
1350,5132329,F,N,N,0,135000.0,Pensioner,Secondary,Married,House / apartment,62.0,0.0,Other,2,0
1351,5125277,F,N,Y,1,90000.0,Working,Secondary,Married,House / apartment,45.0,10.0,Sales staff,3,0
1352,5067006,M,N,Y,1,157500.0,Working,Secondary,Civil marriage,House / apartment,56.0,15.0,Laborers,3,0
1353,5022063,F,N,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,55.0,0.0,Other,2,0
1354,5126108,F,N,Y,0,112500.0,State servant,Secondary,Not married,House / apartment,56.0,36.0,Core staff,1,0
1355,5038723,M,Y,Y,1,270000.0,Pensioner,Secondary,Married,House / apartment,42.0,0.0,Other,3,0
1356,5054079,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,47.0,15.0,Other,2,0
1357,5096483,F,N,N,0,103500.0,Working,Higher education,Married,House / apartment,44.0,18.0,Other,2,0
1358,5025951,F,N,Y,0,130500.0,Working,Secondary,Married,House / apartment,37.0,15.0,Core staff,2,0
1359,5010995,F,N,Y,0,90000.0,Working,Secondary,Married,House / apartment,55.0,1.0,Medicine staff,2,0
1360,5117622,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,40.0,0.0,Drivers,4,0
1361,5091826,F,N,Y,0,157500.0,Pensioner,Secondary,Married,House / apartment,65.0,0.0,Other,2,0
1362,5065723,F,N,Y,1,202500.0,State servant,Secondary,Civil marriage,House / apartment,44.0,24.0,Private service staff,3,0
1363,5044594,M,N,Y,0,67500.0,Pensioner,Secondary,Separated,House / apartment,61.0,0.0,Other,1,0
1364,5125425,F,Y,Y,1,189000.0,Working,Lower secondary,Married,House / apartment,45.0,2.0,Core staff,3,0
1365,5135474,F,N,Y,0,180000.0,Working,Secondary,Married,House / apartment,54.0,21.0,Secretaries,2,0
1366,5085865,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,50.0,14.0,Cleaning staff,2,0
1367,5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,48.0,2.0,Core staff,2,0
1368,5069466,F,Y,Y,0,166500.0,Working,Secondary,Married,House / apartment,33.0,9.0,Laborers,2,0
1369,5025089,F,N,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,60.0,0.0,Other,2,0
1370,5009269,M,Y,N,0,337500.0,State servant,Higher education,Married,With parents,28.0,5.0,Managers,2,0
1371,5010226,F,Y,Y,1,90000.0,State servant,Secondary,Married,House / apartment,48.0,22.0,Medicine staff,3,0
1372,5021790,F,Y,Y,2,157500.0,Working,Secondary,Married,House / apartment,41.0,19.0,High skill tech staff,4,0
1373,5143374,F,N,N,0,112500.0,Pensioner,Secondary,Married,House / apartment,66.0,0.0,Other,2,0
1374,5036474,M,Y,N,2,180000.0,Commercial associate,Higher education,Married,House / apartment,43.0,7.0,Managers,4,0
1375,5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,25.0,1.0,Managers,3,0
1376,5092020,F,N,Y,0,135000.0,Working,Secondary,Married,House / apartment,36.0,2.0,Core staff,2,0
1377,5142849,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,39.0,5.0,Other,2,0
1378,5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,42.0,1.0,Core staff,2,0
1379,5035431,M,Y,Y,0,191399.33,Working,Secondary,Not married,House / apartment,39.0,3.0,Drivers,1,0
1380,5090464,F,N,N,0,126000.0,Commercial associate,Secondary,Married,House / apartment,46.0,16.0,Managers,2,0
1381,5149296,F,Y,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,40.0,5.0,Other,2,0
1382,5023914,F,N,Y,2,184500.0,Working,Secondary,Married,House / apartment,27.0,5.0,Sales staff,4,0
1383,5079004,F,N,Y,0,165600.0,Pensioner,Secondary,Widow,House / apartment,59.0,0.0,Other,1,0
1384,5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,8.0,Drivers,2,0
1385,5023147,F,N,N,0,112500.0,Pensioner,Secondary,Not married,House / apartment,58.0,0.0,Other,1,0
1386,5050619,M,Y,N,0,112500.0,Working,Secondary,Civil marriage,House / apartment,27.0,5.0,Other,2,0
1387,5052606,M,N,Y,0,202500.0,Commercial associate,Secondary,Not married,Rented apartment,51.0,4.0,Other,1,0
1388,5036870,F,N,Y,0,72000.0,Pensioner,Secondary,Married,House / apartment,60.0,0.0,Other,2,0
1389,5021551,F,N,Y,0,202500.0,Commercial associate,Secondary,Married,House / apartment,57.0,4.0,Medicine staff,2,0
1390,5067242,F,Y,Y,0,391500.0,Working,Secondary,Married,House / apartment,47.0,20.0,Core staff,2,0
1391,5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,32.0,1.0,Accountants,3,0
1392,5024666,F,N,Y,0,157500.0,Working,Secondary,Married,House / apartment,40.0,13.0,Laborers,2,0
1393,5089497,F,N,N,1,112500.0,Working,Secondary,Widow,House / apartment,55.0,4.0,Other,2,0
1394,5045623,F,N,Y,1,270000.0,State servant,Secondary,Married,House / apartment,39.0,7.0,Medicine staff,3,0
1395,5091822,M,N,Y,0,270000.0,Commercial associate,Secondary,Not married,House / apartment,40.0,16.0,Laborers,1,0
1396,5114227,M,Y,N,2,247500.0,Working,Secondary,Married,House / apartment,50.0,16.0,Laborers,4,0
1397,5067259,M,Y,Y,0,360000.0,Pensioner,Secondary,Married,House / apartment,57.0,0.0,Other,2,0
1398,5068320,F,N,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,62.0,0.0,Other,1,0
1399,5116621,F,Y,Y,1,157500.0,State servant,Secondary,Married,House / apartment,38.0,9.0,Laborers,3,0
1400,5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,51.0,11.0,Other,2,0
1401,5041758,F,N,Y,0,157500.0,State servant,Higher education,Married,House / apartment,41.0,10.0,Managers,2,0
1402,5025936,F,N,Y,0,130500.0,Working,Secondary,Married,House / apartment,37.0,15.0,Core staff,2,0
1403,5041540,F,N,Y,1,135000.0,Pensioner,Secondary,Civil marriage,House / apartment,53.0,0.0,Other,3,0
1404,5061145,F,Y,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,59.0,0.0,Other,2,0
1405,5033608,F,N,N,0,67500.0,Commercial associate,Secondary,Civil marriage,House / apartment,52.0,0.0,Laborers,2,0
1406,5146456,F,N,Y,0,135000.0,Commercial associate,Secondary,Married,House / apartment,42.0,5.0,Waiters/barmen staff,2,0
1407,5091369,M,Y,Y,0,247500.0,Working,Secondary,Married,House / apartment,42.0,3.0,Drivers,2,0
1408,5142547,F,Y,Y,0,157500.0,Commercial associate,Higher education,Not married,House / apartment,44.0,3.0,Private service staff,1,0
1409,5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,34.0,11.0,Managers,2,0
1410,5022136,F,N,Y,0,126000.0,Pensioner,Secondary,Married,House / apartment,57.0,0.0,Other,2,0
1411,5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,54.0,5.0,Core staff,1,0
1412,5104981,F,N,N,0,112500.0,Pensioner,Secondary,Separated,Municipal apartment,59.0,0.0,Other,1,0
1413,5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,33.0,8.0,Sales staff,2,0
1414,5145970,F,N,Y,0,112500.0,Pensioner,Secondary,Widow,House / apartment,63.0,0.0,Other,1,0
1415,5112738,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,50.0,8.0,Drivers,2,0
1416,5143219,F,N,Y,0,67500.0,Pensioner,Lower secondary,Not married,House / apartment,61.0,0.0,Other,1,0
1417,5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,29.0,3.0,Laborers,2,0
1418,5113801,F,N,Y,1,337500.0,Working,Secondary,Married,House / apartment,35.0,9.0,Core staff,3,0
1419,5054625,F,N,Y,0,112500.0,Pensioner,Secondary,Widow,House / apartment,60.0,0.0,Other,1,0
1420,5054733,F,N,N,1,157500.0,Commercial associate,Higher education,Married,House / apartment,30.0,4.0,High skill tech staff,3,0
1421,5050482,F,N,N,0,292500.0,Commercial associate,Secondary,Civil marriage,House / apartment,51.0,29.0,Laborers,2,0
1422,5142691,M,Y,N,2,135000.0,State servant,Secondary,Married,House / apartment,38.0,18.0,Core staff,4,0
1423,5067696,M,Y,Y,0,450000.0,Working,Higher education,Married,House / apartment,52.0,12.0,Managers,2,0
1424,5105577,F,N,N,0,180000.0,Working,Secondary,Married,Municipal apartment,33.0,1.0,Sales staff,2,0
1425,5033714,M,N,Y,1,135000.0,Working,Secondary,Married,House / apartment,38.0,8.0,Security staff,3,0
1426,5062016,F,N,N,0,180000.0,Commercial associate,Secondary,Not married,House / apartment,31.0,7.0,Other,1,0
1427,5045798,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,25.0,0.0,Accountants,2,0
1428,5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,30.0,4.0,Laborers,2,0
1429,5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,31.0,6.0,Accountants,2,0
1430,5037169,M,Y,Y,0,135000.0,Pensioner,Secondary,Married,House / apartment,67.0,0.0,Other,2,0
1431,5142752,F,N,N,0,81000.0,Working,Secondary,Not married,House / apartment,49.0,1.0,Private service staff,1,0
1432,5116056,F,N,N,0,135000.0,Working,Secondary,Married,House / apartment,49.0,29.0,Accountants,2,0
1433,5143025,M,N,N,0,270000.0,Working,Secondary,Married,With parents,32.0,2.0,Laborers,2,0
1434,5091549,F,N,Y,0,247500.0,Commercial associate,Secondary,Married,House / apartment,34.0,8.0,Laborers,2,0
1435,5061161,M,Y,Y,3,202500.0,Working,Secondary,Married,House / apartment,36.0,10.0,Other,5,0
1436,5142248,F,N,Y,0,225000.0,State servant,Secondary,Married,House / apartment,54.0,6.0,Private service staff,2,0
1437,5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,35.0,15.0,Medicine staff,4,0
1438,5090415,F,Y,N,0,216000.0,Working,Secondary,Not married,House / apartment,54.0,27.0,Other,1,0
1439,5100010,M,Y,N,0,202500.0,Working,Secondary,Married,House / apartment,44.0,3.0,Laborers,2,0
1440,5068843,F,N,Y,0,135000.0,Working,Secondary,Not married,House / apartment,62.0,12.0,Secretaries,1,0
1441,5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,25.0,1.0,Other,3,0
1442,5105715,F,N,Y,0,180000.0,Working,Secondary,Married,House / apartment,38.0,8.0,Laborers,2,0
1443,5105842,M,Y,Y,0,67500.0,Pensioner,Secondary,Married,House / apartment,63.0,0.0,Other,2,0
1444,5145964,F,N,N,2,130500.0,Working,Secondary,Married,House / apartment,42.0,10.0,Sales staff,4,0
1445,5089658,F,N,N,0,99000.0,Commercial associate,Secondary,Not married,House / apartment,45.0,1.0,Core staff,1,0
1446,5068233,M,N,Y,1,112500.0,State servant,Secondary,Married,House / apartment,38.0,1.0,Laborers,3,0
1447,5113259,F,Y,Y,0,247500.0,Working,Secondary,Not married,With parents,32.0,1.0,Sales staff,1,0
1448,5052622,M,Y,Y,1,180000.0,Commercial associate,Secondary,Married,House / apartment,44.0,5.0,High skill tech staff,3,0
1449,5137151,F,N,N,0,225000.0,Pensioner,Secondary,Married,House / apartment,56.0,0.0,Other,2,0
1450,5095423,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,32.0,5.0,Other,2,0
1451,5058408,M,Y,Y,0,247500.0,Working,Higher education,Married,House / apartment,35.0,7.0,Managers,2,0
1452,5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,50.0,11.0,High skill tech staff,2,0
1453,5022156,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,32.0,8.0,Other,4,0
1454,5137365,M,Y,N,0,337500.0,Working,Secondary,Married,House / apartment,40.0,3.0,Drivers,2,0
1455,5068811,F,N,Y,0,315000.0,Commercial associate,Secondary,Married,House / apartment,40.0,7.0,Other,2,0
1456,5068238,F,N,Y,0,247500.0,Working,Secondary,Married,House / apartment,31.0,7.0,Laborers,2,0
1457,5046495,F,N,Y,0,180000.0,Pensioner,Secondary,Married,House / apartment,59.0,0.0,Other,2,0
1458,5023491,M,Y,Y,0,83250.0,Working,Secondary,Married,House / apartment,56.0,17.0,Other,2,0
1459,5125510,M,N,Y,1,202500.0,Commercial associate,Secondary,Married,House / apartment,41.0,0.0,Security staff,3,0
1460,5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Not married,House / apartment,30.0,2.0,Sales staff,1,0
1461,5010202,M,Y,Y,0,135000.0,Working,Lower secondary,Married,With parents,27.0,5.0,Laborers,2,0
1462,5143175,M,Y,N,0,225000.0,Commercial associate,Secondary,Not married,House / apartment,48.0,7.0,Managers,1,0
1463,5041739,M,N,Y,1,157500.0,Working,Secondary,Married,House / apartment,34.0,1.0,Sales staff,3,0
1464,5048217,M,Y,Y,1,270000.0,Commercial associate,Secondary,Married,House / apartment,34.0,2.0,Laborers,3,0
1465,5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,35.0,13.0,Core staff,4,0
1466,5143314,M,N,Y,0,114750.0,Pensioner,Secondary,Separated,House / apartment,58.0,0.0,Other,1,0
1467,5009918,F,N,Y,2,99000.0,Commercial associate,Higher education,Married,House / apartment,35.0,1.0,Accountants,4,0
1468,5024238,F,N,Y,0,47250.0,Pensioner,Secondary,Married,Municipal apartment,59.0,0.0,Other,2,0
1469,5114427,F,N,N,0,49500.0,Pensioner,Secondary,Married,House / apartment,65.0,0.0,Other,2,0
1470,5091406,F,N,Y,0,135000.0,Working,Secondary,Not married,House / apartment,48.0,5.0,Laborers,1,0
1471,5023816,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,47.0,2.0,Managers,3,0
1472,5126562,F,N,N,0,450000.0,Working,Higher education,Married,House / apartment,30.0,9.0,Sales staff,2,0
1473,5054775,M,N,Y,0,225000.0,Working,Secondary,Married,House / apartment,59.0,4.0,Laborers,2,0
1474,5091171,M,N,Y,0,90000.0,Pensioner,Secondary,Married,House / apartment,66.0,0.0,Other,2,0
1475,5062011,F,N,N,0,180000.0,Commercial associate,Secondary,Not married,House / apartment,31.0,7.0,Other,1,0
1476,5062407,F,N,Y,0,103500.0,Pensioner,Secondary,Widow,House / apartment,66.0,0.0,Other,1,0
1477,5094926,F,Y,Y,0,135000.0,Commercial associate,Secondary,Married,House / apartment,33.0,4.0,Core staff,2,0
1478,5067312,F,Y,Y,0,225000.0,Pensioner,Secondary,Married,House / apartment,63.0,0.0,Other,2,0
1479,5125462,M,N,Y,1,112500.0,Working,Secondary,Married,House / apartment,50.0,14.0,Laborers,3,0
1480,5114240,F,N,N,0,270000.0,Working,Secondary,Married,House / apartment,46.0,2.0,Managers,2,0
